ID,RequirementID,Objective,Preconditions,Inputs,Procedure,Oracle,Environment,EvidenceLocator,Status,Owner,CaseType,ExecutableArtifact,ExpectedErrorCode,OracleType,DocumentationOracleID,DocumentationConformanceStatus,ImplementationConformanceStatus
VC-MEM-004,MEM-004,Проверить выполнение MEM-004: CandidateDecision lifecycle shall be PROPOSED→ASSESSED→ACCEPTED|QUARANTINED|REJECTED.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-004.","Execute state transition test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.",No candidate reaches ACCEPTED without a versioned decision receipt.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-004,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-004,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-005,MEM-005,"Проверить выполнение MEM-005: MemoryItem lifecycle shall be ACTIVE with optional transitions to CONSOLIDATED, SUPERSEDED, ARCHIVED or FORGOTTEN.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-005.","Execute model test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.",Lifecycle suite shows RawEvent/Candidate states cannot appear on MemoryItem.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-005,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-005,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-006,MEM-006,"Проверить выполнение MEM-006: EpistemicStatus shall be independent from MemoryItem lifecycle and include UNVERIFIED, CORROBORATED, VERIFIED, DISPUTED and REVOKED.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-006.","Execute model test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.",The same lifecycle state supports multiple valid epistemic states according to transition table.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-006,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-006,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-007,MEM-007,Проверить выполнение MEM-007: Memory shall set VERIFIED only after validating an independent Verifier receipt.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-007.","Execute security test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.","Forged, missing or wrong-scope receipt never produces VERIFIED.",Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-007,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-007,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-008,MEM-008,"Проверить выполнение MEM-008: One NormalizedEvent may produce zero or more MemoryCandidates with claim, semantic role, confidence and provenance.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-008.","Execute functional test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.",Test covers zero/one/many candidates and preserves source references.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-008,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-008,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-009,MEM-009,"Проверить выполнение MEM-009: Memory shall support typed links with direction, validity interval, confidence and provenance.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-009.","Execute schema test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.",Schema and graph tests reject undefined link type and cross-scope link.,JSON Schema Draft 2020-12 validator; canonical examples and mutation corpus.,evidence/MEM-009/,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-009,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-009,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-010,MEM-010,Проверить выполнение MEM-010: Supersession shall preserve prior MemoryItem and mark the active successor without destructive overwrite.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-010.","Execute data test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.",Historical query returns both versions and active query returns only successor.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-010,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-010,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-011,MEM-011,Проверить выполнение MEM-011: Consolidated representations shall retain complete backreferences to contributing MemoryItems.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-011.","Execute trace test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.",Every consolidated claim resolves to one or more source items; missing source invalidates representation.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-011,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-011,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-012,MEM-012,"Проверить выполнение MEM-012: Retention, archival and forgetting policy shall apply to original content and every derived index.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-014) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-012.","Execute privacy test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.",Erasure/forget test leaves no retrievable prohibited derivative; allowed tombstone matches policy.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-012,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-012,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-013,MEM-013,"Проверить выполнение MEM-013: ContextRequest shall include task, principal, purpose, permitted scope, branch, semantic roles and budget.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-013.","Execute api test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.",Missing scope or budget is rejected in managed/strict profile.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-013,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-013,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-014,MEM-014,"Проверить выполнение MEM-014: SituationalFrame shall represent SUBJECT, GOAL, ACTIVE_STATE, ACTIVE_BRANCH, HISTORY, DECISIONS, CONSTRAINTS, REFERENTS and NEXT.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-014.","Execute benchmark against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.",Benchmark returns every mandatory role or marks it MISSING/CONFLICTED with provenance.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-014,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-014,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-015,MEM-015,"Проверить выполнение MEM-015: Memory shall return explicit OrientationStatus STABLE, PARTIAL, CONFLICTED or INSUFFICIENT.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-015.","Execute negative test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.",No insufficient case is returned as STABLE.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-015,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-015,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-016,MEM-016,"Проверить выполнение MEM-016: Context packing shall obey byte, token, item and classification budgets deterministically.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-016.","Execute determinism test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.","For fixed inputs/profile, selected item IDs and budget receipt are repeatable and within all limits.",Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-016,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-016,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-017,MEM-017,"Проверить выполнение MEM-017: Retrieval pipeline shall separate candidate generation, policy/epistemic filtering, ranking, diversity and packing.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-017.","Execute pipeline test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.",Stage receipts show every exclusion reason; prohibited item cannot reappear after ranking.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-017,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-017,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-018,MEM-018,"Проверить выполнение MEM-018: Lexical, vector, graph and hierarchy strategies shall be replaceable derived-index providers.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-018.","Execute conformance test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.",A provider can be disabled without changing canonical records or API semantics.,Versioned reference conformance environment appropriate to the declared verification method.,evidence/MEM-018/,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-018,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-018,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-019,MEM-019,Проверить выполнение MEM-019: Memory shall accept ContextFeedback about citation/use/outcome contribution without self-promoting epistemic status.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-009) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-019.","Execute functional test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.",Utility updates ranking signals; VERIFIED remains unchanged without Verifier receipt.,Versioned reference conformance environment appropriate to the declared verification method.,evidence/MEM-019/,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-019,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-019,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-MEM-020,MEM-020,"Проверить выполнение MEM-020: Ingestion, linking, consolidation and retrieval shall enforce tenant/branch/classification boundaries.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-039;ADR-040) and dependency state (SYS-011) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to MEM-020.","Execute security test against the exact artifact/transition defined by MOD-MEM;CTX-MEM; capture inputs, digests, receipts and observed state transitions.",Cross-boundary randomized tests return zero leaks and zero invalid links.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-MEM-020,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-MEM-020,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
